"Time (s)","Pressure (hPa)"
3.606540432E2,9.478041382E2
3.606791123E2,9.478104858E2
3.607041780E2,9.477952271E2
3.607292529E2,9.477799683E2
3.607543447E2,9.477738647E2
3.607794192E2,9.477891235E2
3.608044954E2,9.478257446E2
3.608295477E2,9.478348999E2
3.608546439E2,9.478043823E2
3.608796945E2,9.477830200E2
3.609047708E2,9.478135376E2
3.609298444E2,9.478379517E2
3.609549194E2,9.478257446E2
3.609799945E2,9.478074341E2
3.610050774E2,9.478043823E2
3.610301650E2,9.478104858E2
3.610552407E2,9.478257446E2
3.610803118E2,9.478287964E2
3.611053574E2,9.478196411E2
3.611304400E2,9.478348999E2
3.611555171E2,9.478743286E2
3.611805762E2,9.478926392E2
3.612056671E2,9.478773804E2
3.612307431E2,9.478773804E2
3.612558432E2,9.478834839E2
3.612808663E2,9.478773804E2
3.613059811E2,9.478682251E2
3.613310958E2,9.478834839E2
3.613561281E2,9.479170532E2
3.613812053E2,9.479170532E2
3.614062839E2,9.478895874E2
3.614313768E2,9.478682251E2
3.614564506E2,9.478895874E2
3.614815264E2,9.479109497E2
3.615065838E2,9.479262085E2
3.615316720E2,9.479475708E2
3.615567198E2,9.479384155E2
3.615817997E2,9.479048462E2
3.616068743E2,9.479048462E2
3.616319499E2,9.479565430E2
3.616570247E2,9.479962158E2
3.616820833E2,9.479840088E2
3.617071973E2,9.479534912E2
3.617322736E2,9.479351807E2
3.617573505E2,9.479473877E2
3.617824236E2,9.479748535E2
3.618074809E2,9.479962158E2
3.618325564E2,9.479962158E2
3.618576505E2,9.480023193E2
3.618827244E2,9.480084229E2
3.619077762E2,9.480175781E2
3.619328370E2,9.480297852E2
3.619579314E2,9.480267334E2
3.619830094E2,9.480145264E2
3.620081069E2,9.480175781E2
3.620331811E2,9.480236816E2
3.620582572E2,9.480236816E2
3.620833352E2,9.480297852E2
3.621084206E2,9.480482788E2
3.621334498E2,9.480574341E2
3.621585271E2,9.480421753E2
3.621836203E2,9.480269165E2
3.622086955E2,9.480177612E2
3.622337719E2,9.480421753E2
3.622588490E2,9.480787964E2
3.622839232E2,9.480818481E2
3.623090012E2,9.480635376E2
3.623340999E2,9.480757446E2
3.623591365E2,9.480757446E2
3.623842490E2,9.480421753E2
3.624093040E2,9.480360718E2
3.624344000E2,9.480879517E2
3.624594875E2,9.481367798E2
3.624845566E2,9.481398315E2
3.625096256E2,9.481367798E2
3.625347018E2,9.481276245E2
3.625597735E2,9.481276245E2
3.625848308E2,9.481396484E2
3.626099296E2,9.481488037E2
3.626349720E2,9.481427002E2
3.626600720E2,9.481365967E2
3.626851652E2,9.481457520E2
3.627102224E2,9.481549072E2
3.627353186E2,9.481671143E2
3.627603784E2,9.481671143E2
3.627854757E2,9.481518555E2
3.628105499E2,9.481488037E2
3.628356290E2,9.481640625E2
3.628607034E2,9.481732178E2
3.628857811E2,9.481854248E2
3.629108563E2,9.481915283E2
3.629359301E2,9.481884766E2
3.629610055E2,9.481945801E2
3.629860814E2,9.482128906E2
3.630111558E2,9.482312012E2
3.630362136E2,9.482373047E2
3.630612528E2,9.482312012E2
3.630863817E2,9.482128906E2
3.631114364E2,9.481976318E2
3.631365286E2,9.482067871E2
3.631615831E2,9.482281494E2
3.631866724E2,9.482342529E2
3.632117341E2,9.482342529E2
3.632368273E2,9.482403564E2
3.632618826E2,9.482495117E2
3.632869795E2,9.482434082E2
3.633120520E2,9.482373047E2
3.633371094E2,9.482373047E2
3.633622060E2,9.482617188E2
3.633872592E2,9.482739258E2
3.634123546E2,9.482586670E2
3.634374307E2,9.482556152E2
3.634624920E2,9.482830811E2
3.634875824E2,9.482891846E2
3.635126552E2,9.482891846E2
3.635377329E2,9.482987671E2
3.635628045E2,9.483079224E2
3.635878824E2,9.483048706E2
3.636129548E2,9.483079224E2
3.636380080E2,9.483201294E2
3.636631007E2,9.483262329E2
3.636881757E2,9.483292847E2
3.637132288E2,9.483384399E2
3.637383239E2,9.483414917E2
3.637633982E2,9.483353882E2
3.637884764E2,9.483201294E2
3.638135669E2,9.483109741E2
3.638386056E2,9.483292847E2
3.638636813E2,9.483414917E2
3.638887738E2,9.483506470E2
3.639138528E2,9.483598022E2
3.639389630E2,9.483628540E2
3.639640004E2,9.483506470E2
3.639890789E2,9.483445435E2
3.640141279E2,9.483532715E2
3.640391896E2,9.483624268E2
3.640642823E2,9.483776855E2
3.640893536E2,9.484020996E2
3.641144303E2,9.484020996E2
3.641395045E2,9.483898926E2
3.641645641E2,9.483929443E2
3.641896774E2,9.484082031E2
3.642147491E2,9.484051514E2
3.642398256E2,9.483959961E2
3.642649001E2,9.483929443E2
3.642899490E2,9.484112549E2
3.643150485E2,9.484234619E2
3.643401210E2,9.484478760E2
3.643651966E2,9.484753418E2
3.643902720E2,9.484600830E2
3.644153452E2,9.484234619E2
3.644404235E2,9.484234619E2
3.644654972E2,9.484478760E2
3.644905761E2,9.484450073E2
3.645156310E2,9.484297485E2
3.645407299E2,9.484358521E2
3.645658058E2,9.484541626E2
3.645908780E2,9.484633179E2
3.646159560E2,9.484694214E2
3.646409907E2,9.484694214E2
3.646661035E2,9.484663696E2
3.646911802E2,9.484785767E2
3.647162548E2,9.484938354E2
3.647413297E2,9.484846802E2
3.647664035E2,9.484663696E2
3.647914760E2,9.484846802E2
3.648165335E2,9.485182495E2
3.648416074E2,9.485182495E2
3.648666785E2,9.484999390E2
3.648917772E2,9.485182495E2
3.649168325E2,9.485365601E2
3.649419073E2,9.485182495E2
3.649670032E2,9.485029907E2
3.649920794E2,9.485243530E2
3.650171552E2,9.485365601E2
3.650422081E2,9.485182495E2
3.650673044E2,9.485243530E2
3.650923283E2,9.485518188E2
3.651174538E2,9.485487671E2
3.651425099E2,9.485335083E2
3.651675675E2,9.485579224E2
3.651926974E2,9.485762329E2
3.652177164E2,9.485609741E2
3.652428107E2,9.485457153E2
3.652679048E2,9.485457153E2
3.652929786E2,9.485518188E2
3.653180350E2,9.485579224E2
3.653430905E2,9.485701294E2
3.653681658E2,9.485731812E2
3.653932583E2,9.485823364E2
3.654183200E2,9.486067505E2
3.654433942E2,9.486248779E2
3.654684870E2,9.486279297E2
3.654935648E2,9.486126709E2
3.655186406E2,9.485943604E2
3.655437263E2,9.486004639E2
3.655688138E2,9.486462402E2
3.655939022E2,9.486614990E2
3.656189637E2,9.486309814E2
3.656440433E2,9.486126709E2
3.656691159E2,9.486309814E2
3.656941721E2,9.486431885E2
3.657192506E2,9.486462402E2
3.657443213E2,9.486553955E2
3.657693864E2,9.486492920E2
3.657944744E2,9.486492920E2
3.658195721E2,9.486737061E2
3.658446486E2,9.487133789E2
3.658697210E2,9.487255859E2
3.658947968E2,9.486981201E2
3.659198748E2,9.486677856E2
3.659449155E2,9.486647339E2
3.659700279E2,9.486921997E2
3.659951043E2,9.487135620E2
3.660201800E2,9.487044067E2
3.660452578E2,9.486921997E2
3.660703105E2,9.487074585E2
3.660954070E2,9.487257690E2
3.661204800E2,9.487318726E2
3.661455352E2,9.487257690E2
3.661706102E2,9.487074585E2
3.661956825E2,9.487044067E2
3.662207594E2,9.487166138E2
3.662458596E2,9.487257690E2
3.662709348E2,9.487135620E2
3.662959746E2,9.487410278E2
3.663210820E2,9.487837524E2
3.663461603E2,9.487654419E2
3.663712351E2,9.487288208E2
3.663963093E2,9.487318726E2
3.664213683E2,9.487440796E2
3.664464572E2,9.487318726E2
3.664715126E2,9.487471313E2
3.664966091E2,9.487837524E2
3.665216814E2,9.487929077E2
3.665467606E2,9.487776489E2
3.665717989E2,9.487837524E2
3.665969107E2,9.487898560E2
3.666219658E2,9.487776489E2
3.666470362E2,9.487776489E2
3.666721366E2,9.488020630E2
3.666972108E2,9.488295288E2
3.667222853E2,9.488234253E2
3.667473646E2,9.487929077E2
3.667724324E2,9.487959595E2
3.667975475E2,9.488295288E2
3.668225864E2,9.488386841E2
3.668476418E2,9.488264771E2
3.668727388E2,9.488295288E2
3.668978147E2,9.488508911E2
3.669228923E2,9.488447876E2
3.669479718E2,9.488173218E2
3.669730631E2,9.488081665E2
3.669981269E2,9.488295288E2
3.670232020E2,9.488478394E2
3.670482786E2,9.488478394E2
3.670733372E2,9.488539429E2
3.670984275E2,9.488692017E2
3.671235047E2,9.488722534E2
3.671485593E2,9.488569946E2
3.671736546E2,9.488569946E2
3.671987103E2,9.488661499E2
3.672238015E2,9.488875122E2
3.672488578E2,9.489058228E2
3.672739334E2,9.488966675E2
3.672990091E2,9.488814087E2
3.673241036E2,9.488875122E2
3.673491582E2,9.488997192E2
3.673742572E2,9.489058228E2
3.673993136E2,9.489241333E2
3.674244099E2,9.489393921E2
3.674494843E2,9.489302368E2
3.674745609E2,9.489149780E2
3.674996368E2,9.489241333E2
3.675247102E2,9.489424438E2
3.675497837E2,9.489454956E2
3.675748403E2,9.489393921E2
3.675999347E2,9.489393921E2
3.676250124E2,9.489485474E2
3.676500870E2,9.489515991E2
3.676751614E2,9.489515991E2
3.677002715E2,9.489760132E2
3.677253107E2,9.489882202E2
3.677503877E2,9.489699097E2
3.677754628E2,9.489546509E2
3.678005342E2,9.489760132E2
3.678255822E2,9.489915161E2
3.678506840E2,9.489945679E2
3.678757388E2,9.490006714E2
3.679008352E2,9.489884644E2
3.679259240E2,9.489762573E2
3.679509627E2,9.489945679E2
3.679760343E2,9.490281372E2
3.680011077E2,9.490281372E2
3.680261830E2,9.490342407E2
3.680512609E2,9.490433960E2
3.680763342E2,9.490342407E2
3.681014320E2,9.490189819E2
3.681264877E2,9.490250854E2
3.681515860E2,9.490372925E2
3.681766911E2,9.490403442E2
3.682017360E2,9.490494995E2
3.682267885E2,9.490556030E2
3.682518821E2,9.490708618E2
3.682769608E2,9.490769653E2
3.683020334E2,9.490706177E2
3.683270721E2,9.490675659E2
3.683521338E2,9.490767212E2
3.683772221E2,9.490828247E2
3.684022972E2,9.490889282E2
3.684274087E2,9.491011353E2
3.684524841E2,9.491072388E2
3.684775633E2,9.491041870E2
3.685026337E2,9.491194458E2
3.685276724E2,9.491286011E2
3.685527637E2,9.491194458E2
3.685778395E2,9.491163940E2
3.686028985E2,9.491469116E2
3.686279887E2,9.491530151E2
3.686530690E2,9.491286011E2
3.686781436E2,9.491072388E2
3.687032203E2,9.491163940E2
3.687282774E2,9.491377563E2
3.687533661E2,9.491591187E2
3.687784443E2,9.491774292E2
3.688035171E2,9.491835327E2
3.688285918E2,9.491804810E2
3.688536546E2,9.491713257E2
3.688787625E2,9.491682739E2
3.689038360E2,9.491713257E2
3.689289085E2,9.491957397E2
3.689539808E2,9.491987915E2
3.689790268E2,9.491865845E2
3.690041114E2,9.491957397E2
3.690292052E2,9.492232056E2
3.690542590E2,9.492262573E2
3.690793525E2,9.492079468E2
3.691044284E2,9.492048950E2
3.691294791E2,9.492262573E2
3.691545556E2,9.492323608E2
3.691796312E2,9.492262573E2
3.692047037E2,9.492293091E2
3.692298105E2,9.492476196E2
3.692548758E2,9.492657471E2
3.692799485E2,9.492687988E2
3.693050387E2,9.492504883E2
3.693300971E2,9.492413330E2
3.693551515E2,9.492718506E2
3.693802473E2,9.492962646E2
3.694053008E2,9.492810059E2
3.694304001E2,9.492596436E2
3.694554509E2,9.492840576E2
3.694805479E2,9.493084717E2
3.695056027E2,9.492962646E2
3.695306786E2,9.492962646E2
3.695557545E2,9.493145752E2
3.695808070E2,9.493206787E2
3.696059103E2,9.493176270E2
3.696310034E2,9.493023682E2
3.696560772E2,9.492901611E2
3.696811549E2,9.493115234E2
3.697061912E2,9.493542480E2
3.697312801E2,9.493727417E2
3.697563577E2,9.493513794E2
3.697814280E2,9.493574829E2
3.698065001E2,9.493757935E2
3.698315752E2,9.493727417E2
3.698566513E2,9.493757935E2
3.698817091E2,9.493971558E2
3.699067977E2,9.494063110E2
3.699318729E2,9.493849487E2
3.699569503E2,9.493757935E2
3.699820252E2,9.493818970E2
3.700070985E2,9.493910522E2
3.700321743E2,9.493910522E2
3.700572503E2,9.494093628E2
3.700823256E2,9.494276733E2
3.701074002E2,9.494063110E2
3.701324724E2,9.493818970E2
3.701575512E2,9.493971558E2
3.701826508E2,9.494337769E2
3.702077253E2,9.494492798E2
3.702327980E2,9.494431763E2
3.702578750E2,9.494340210E2
3.702829482E2,9.494523315E2
3.703080257E2,9.494981079E2
3.703331006E2,9.495042114E2
3.703582057E2,9.494706421E2
3.703832528E2,9.494614868E2
3.704083286E2,9.494920044E2
3.704334031E2,9.495042114E2
3.704584795E2,9.494797974E2
3.704835295E2,9.494645386E2
3.705086075E2,9.494767456E2
3.705336834E2,9.495072632E2
3.705587604E2,9.495133667E2
3.705838345E2,9.495011597E2
3.706089091E2,9.495255737E2
3.706339867E2,9.495591431E2
3.706590647E2,9.495316772E2
3.706841584E2,9.494856567E2
3.707092159E2,9.495009155E2
3.707343120E2,9.495405884E2
3.707593692E2,9.495558472E2
3.707844640E2,9.495588989E2
3.708095450E2,9.495650024E2
3.708346110E2,9.495741577E2
3.708596468E2,9.495894165E2
3.708847401E2,9.495924683E2
3.709098125E2,9.495741577E2
3.709348877E2,9.495650024E2
3.709599603E2,9.495863647E2
3.709850187E2,9.496138306E2
3.710100932E2,9.496321411E2
3.710351851E2,9.496168823E2
3.710602630E2,9.495985718E2
3.710853397E2,9.495985718E2
3.711103886E2,9.496199341E2
3.711354909E2,9.496290894E2
3.711605735E2,9.496351929E2
3.711856652E2,9.496412964E2
3.712107428E2,9.496596069E2
3.712358175E2,9.496657104E2
3.712608550E2,9.496504517E2
3.712859772E2,9.496321411E2
3.713110444E2,9.496321411E2
3.713361250E2,9.496504517E2
3.713612026E2,9.496657104E2
3.713862584E2,9.496687622E2
3.714113546E2,9.496687622E2
3.714363807E2,9.496748657E2
3.714615095E2,9.496748657E2
3.714865803E2,9.496718140E2
3.715116590E2,9.496748657E2
3.715367169E2,9.496931763E2
3.715618122E2,9.496992798E2
3.715868895E2,9.496931763E2
3.716119639E2,9.496962280E2
3.716370405E2,9.497300415E2
3.716621125E2,9.497300415E2
3.716871719E2,9.497117310E2
3.717122212E2,9.497117310E2
3.717372972E2,9.497422485E2
3.717623869E2,9.497575073E2
3.717874607E2,9.497361450E2
3.718125387E2,9.497239380E2
3.718376136E2,9.497391968E2
3.718626907E2,9.497636108E2
3.718877864E2,9.497636108E2
3.719128642E2,9.497483521E2
3.719379393E2,9.497514038E2
3.719630106E2,9.497849731E2
3.719880844E2,9.498063354E2
3.720131605E2,9.497941284E2
3.720382411E2,9.497941284E2
3.720633172E2,9.498032837E2
3.720883808E2,9.498154907E2
3.721134339E2,9.498215942E2
3.721385406E2,9.498276978E2
3.721635982E2,9.498338013E2
3.721886683E2,9.498093872E2
3.722137554E2,9.498032837E2
3.722388131E2,9.498338013E2
3.722639032E2,9.498643188E2
3.722889778E2,9.498460083E2
3.723140362E2,9.498307495E2
3.723391503E2,9.498429565E2
3.723642371E2,9.498551636E2
3.723893032E2,9.498521118E2
3.724143774E2,9.498521118E2
3.724394525E2,9.498765259E2
3.724645279E2,9.498765259E2
3.724895844E2,9.498795776E2
3.725146449E2,9.498856812E2
3.725397346E2,9.498948364E2
3.725648120E2,9.499100952E2
3.725898854E2,9.499159546E2
3.726149439E2,9.498945923E2
3.726400590E2,9.498671265E2
3.726651321E2,9.498793335E2
3.726902109E2,9.499006958E2
3.727152864E2,9.499159546E2
3.727403255E2,9.499342651E2
3.727654173E2,9.499434204E2
3.727904931E2,9.499220581E2
3.728155666E2,9.499129028E2
3.728406624E2,9.499403687E2
3.728657665E2,9.499586792E2
3.728908170E2,9.499464722E2
3.729158896E2,9.499495239E2
3.729409438E2,9.499769897E2
3.729660186E2,9.499830933E2
3.729910953E2,9.499525757E2
3.730161704E2,9.499464722E2
3.730412414E2,9.499708862E2
3.730663457E2,9.499707031E2
3.730914206E2,9.499584961E2
3.731164941E2,9.499768066E2
3.731415533E2,9.500134277E2
3.731666236E2,9.500134277E2
3.731916997E2,9.499890137E2
3.732167955E2,9.499890137E2
3.732418508E2,9.499859619E2
3.732669479E2,9.499798584E2
3.732920071E2,9.500073242E2
3.733170993E2,9.500439453E2
3.733421561E2,9.500408936E2
3.733672540E2,9.500439453E2
3.733922975E2,9.500592041E2
3.734174041E2,9.500653076E2
3.734425063E2,9.500592041E2
3.734675673E2,9.500622559E2
3.734926232E2,9.500653076E2
3.735176993E2,9.500469971E2
3.735427758E2,9.500439453E2
3.735678571E2,9.500592041E2
3.735929512E2,9.500531006E2
3.736179931E2,9.500531006E2
3.736430856E2,9.500775146E2
3.736681834E2,9.500958252E2
3.736932589E2,9.500927734E2
3.737183381E2,9.500958252E2
3.737434514E2,9.500958252E2
3.737684918E2,9.500775146E2
3.737935203E2,9.500805664E2
3.738186452E2,9.501202393E2
3.738437038E2,9.501293945E2
3.738687798E2,9.500988770E2
3.738938767E2,9.501110840E2
3.739189966E2,9.501507568E2
3.739440303E2,9.501538086E2
3.739691096E2,9.501293945E2
3.739941851E2,9.501293945E2
3.740192604E2,9.501511841E2
3.740443368E2,9.501755981E2
3.740694112E2,9.501878052E2
3.740944900E2,9.501786499E2
3.741195645E2,9.501481323E2
3.741446413E2,9.501511841E2
3.741697184E2,9.501847534E2
3.741947906E2,9.502091675E2
3.742198679E2,9.502000122E2
3.742449239E2,9.501939087E2
3.742700211E2,9.502000122E2
3.742950971E2,9.502091675E2
3.743201699E2,9.502122192E2
3.743452496E2,9.502122192E2
3.743703257E2,9.502183228E2
3.743953810E2,9.502244263E2
3.744204784E2,9.502213745E2
3.744455540E2,9.502091675E2
3.744706299E2,9.502000122E2
3.744957069E2,9.502028198E2
3.745207818E2,9.502272339E2
3.745458633E2,9.502516479E2
3.745709370E2,9.502760620E2
3.745959929E2,9.502821655E2
3.746210893E2,9.502760620E2
3.746461646E2,9.502577515E2
3.746712207E2,9.502455444E2
3.746963174E2,9.502516479E2
3.747213839E2,9.502638550E2
3.747464677E2,9.502699585E2
3.747715397E2,9.502760620E2
3.747966174E2,9.502882690E2
3.748216921E2,9.503035278E2
3.748467306E2,9.503096313E2
3.748718240E2,9.502821655E2
3.748968985E2,9.502669067E2
3.749219697E2,9.502943726E2
3.749470252E2,9.503370972E2
3.749721316E2,9.503284302E2
3.749971979E2,9.502887573E2
3.750222841E2,9.502918091E2
3.750473460E2,9.503406372E2
3.750724225E2,9.503772583E2
3.750975158E2,9.503558960E2
3.751225794E2,9.503375854E2
3.751476660E2,9.503558960E2
3.751727416E2,9.503650513E2
3.751978158E2,9.503314819E2
3.752229117E2,9.503009644E2
3.752479644E2,9.503253784E2
3.752730416E2,9.503711548E2
3.752980826E2,9.503742065E2
3.753231664E2,9.503589478E2
3.753482833E2,9.503711548E2
3.753733621E2,9.504077759E2
3.753984372E2,9.504291382E2
3.754235129E2,9.504047241E2
3.754485876E2,9.503770142E2
3.754736582E2,9.503861694E2
3.754987365E2,9.504014282E2
3.755238121E2,9.504014282E2
3.755488868E2,9.504044800E2
3.755740122E2,9.504258423E2
3.755990396E2,9.504258423E2
3.756241137E2,9.504105835E2
3.756491886E2,9.504105835E2
3.756742501E2,9.504258423E2
3.756993439E2,9.504349976E2
3.757243906E2,9.504380493E2
3.757494643E2,9.504319458E2
3.757745575E2,9.504258423E2
3.757996317E2,9.504227905E2
3.758247074E2,9.504136353E2
3.758497794E2,9.504166870E2
3.758748558E2,9.504380493E2
3.758999332E2,9.504655151E2
3.759249889E2,9.504774780E2
3.759500853E2,9.504805298E2
3.759751419E2,9.504805298E2
3.760002308E2,9.504835815E2
3.760252883E2,9.504896851E2
3.760503819E2,9.504957886E2
3.760754313E2,9.504957886E2
3.761005358E2,9.504957886E2
3.761255918E2,9.504957886E2
3.761506882E2,9.505018921E2
3.761757743E2,9.505232544E2
3.762007943E2,9.505446167E2
3.762259122E2,9.505354614E2
3.762509936E2,9.505232544E2
3.762760624E2,9.505354614E2
3.763011164E2,9.505568237E2
3.763262109E2,9.505537720E2
3.763512776E2,9.505324097E2
3.763763574E2,9.505324097E2
3.764014370E2,9.505537720E2
3.764264916E2,9.505629272E2
3.764515628E2,9.505598755E2
3.764766225E2,9.505659790E2
3.765017128E2,9.505842896E2
3.765267883E2,9.505781860E2
3.765518876E2,9.505568237E2
3.765769645E2,9.505598755E2
3.766020389E2,9.505812378E2
3.766271162E2,9.505903931E2
3.766521568E2,9.505934448E2
3.766772703E2,9.506026001E2
3.767023231E2,9.506117554E2
3.767274246E2,9.506117554E2
3.767524960E2,9.506087036E2
3.767775732E2,9.506178589E2
3.768026472E2,9.506361694E2
3.768277077E2,9.506453247E2
3.768527770E2,9.506178589E2
3.768778729E2,9.505812378E2
3.769029486E2,9.505995483E2
3.769280222E2,9.506392212E2
3.769530769E2,9.506605835E2
3.769781513E2,9.506453247E2
3.770032069E2,9.506239624E2
3.770283236E2,9.506270142E2
3.770533772E2,9.506575317E2
3.770784476E2,9.506849976E2
3.771035066E2,9.506788940E2
3.771285978E2,9.506788940E2
3.771536689E2,9.506941528E2
3.771787431E2,9.507063599E2
3.772038163E2,9.507002563E2
3.772288625E2,9.507002563E2
3.772539659E2,9.507002563E2
3.772790407E2,9.507033081E2
3.773041383E2,9.507124634E2
3.773291912E2,9.507033081E2
3.773542565E2,9.506852417E2
3.773793583E2,9.506821899E2
3.774044300E2,9.507127075E2
3.774294870E2,9.507279663E2
3.774545805E2,9.507310181E2
3.774796682E2,9.507432251E2
3.775047339E2,9.507554321E2
3.775297870E2,9.507493286E2
3.775548470E2,9.507645874E2
3.775799366E2,9.507859497E2
3.776050108E2,9.507767944E2
3.776300687E2,9.507432251E2
3.776551602E2,9.507279663E2
3.776802365E2,9.507371216E2
3.777053124E2,9.507462769E2
3.777304098E2,9.507615356E2
3.777554615E2,9.507890015E2
3.777805589E2,9.508103638E2
3.778056180E2,9.508103638E2
3.778307497E2,9.507977295E2
3.778557701E2,9.507824707E2
3.778808657E2,9.507794189E2
3.779059491E2,9.507885742E2
3.779310134E2,9.508160400E2
3.779560653E2,9.508221436E2
3.779811618E2,9.508068848E2
3.780062364E2,9.508038330E2
3.780313087E2,9.508251953E2
3.780563868E2,9.508404541E2
3.780814620E2,9.508251953E2
3.781065184E2,9.508068848E2
3.781315772E2,9.508068848E2
3.781566665E2,9.508404541E2
3.781817404E2,9.508709717E2
3.782068158E2,9.508526611E2
3.782318882E2,9.508282471E2
3.782569583E2,9.508557129E2
3.782820552E2,9.508679199E2
3.783070942E2,9.508497925E2
3.783321683E2,9.508375854E2
3.783572429E2,9.508497925E2
3.783823167E2,9.508589478E2
3.784074275E2,9.508711548E2
3.784325263E2,9.509047241E2
3.784575765E2,9.509169312E2
3.784826493E2,9.509169312E2
3.785076854E2,9.509108276E2
3.785327765E2,9.509016724E2
3.785578496E2,9.508742065E2
3.785829241E2,9.508772583E2
3.786080355E2,9.509016724E2
3.786330974E2,9.509352417E2
3.786581723E2,9.509443970E2
3.786832440E2,9.509321899E2
3.787082993E2,9.509382935E2
3.787333717E2,9.509688110E2
3.787584469E2,9.509840698E2
3.787835320E2,9.509594727E2
3.788086185E2,9.509411621E2
3.788336956E2,9.509655762E2
3.788587499E2,9.509930420E2
3.788838457E2,9.509838867E2
3.789089192E2,9.509686279E2
3.789339917E2,9.509716797E2
3.789590577E2,9.509838867E2
3.789841431E2,9.509930420E2
3.790092159E2,9.510144043E2
3.790342786E2,9.510510254E2
3.790593662E2,9.510479736E2
